 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 16
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
      1103  1.1869E-12 -3.2916E-13 -3.2145E-13  1.1103E-04 -1.0663E-05  1.1894E-13
      1104  1.3698E-12 -4.1723E-13 -4.0622E-13  1.0302E-04  1.3881E-06  9.7745E-14
      1105  1.0578E-12 -3.1947E-13 -3.1612E-13  1.0156E-04  1.7070E-07  1.3666E-13
      1106  1.1342E-12 -3.3983E-13 -3.4429E-13  1.0726E-04  4.0627E-07  1.2199E-13
      1107  8.6027E-13 -2.5807E-13 -2.5831E-13  1.0273E-04  6.8899E-08  1.4240E-13
      1108  9.0280E-13 -2.7169E-13 -2.7224E-13  1.0294E-04  2.9299E-07  9.3651E-14
      1109  6.8605E-13 -2.0697E-13 -2.0533E-13  9.8108E-05  1.5854E-07  1.1177E-13
      1110  7.1713E-13 -2.1763E-13 -2.1509E-13  9.6985E-05  2.7465E-07  8.4182E-14
      1111  5.3842E-13 -1.6373E-13 -1.6225E-13  9.1083E-05  1.2992E-07  1.0482E-13
      1112  5.4514E-13 -1.6553E-13 -1.6624E-13  8.7971E-05  2.3593E-07  8.0830E-14
      1113  3.9699E-13 -1.2128E-13 -1.2055E-13  8.0992E-05  1.4287E-07  9.6803E-14
      1114  3.8047E-13 -1.1727E-13 -1.1624E-13  7.5644E-05  2.0996E-07  7.1182E-14
      1115  2.6015E-13 -7.8970E-14 -7.9267E-14  6.7578E-05  1.5181E-07  8.9354E-14
      1116  2.1708E-13 -6.5059E-14 -6.7985E-14  5.9784E-05  1.7297E-07  6.9892E-14
      1117  1.2758E-13 -3.6884E-14 -4.1401E-14  5.0643E-05  1.6411E-07  8.1827E-14
      1118  6.7169E-14 -1.7596E-14 -2.4546E-14  4.0217E-05  1.4628E-07  5.2491E-14
      1119  3.3927E-14 -1.0308E-14 -1.4569E-14  3.0107E-05  1.5835E-07  3.6625E-14
      1120  5.7061E-15 -4.1941E-15 -7.1610E-15  1.7007E-05 -3.0291E-09 -9.7727E-15
      1121  4.1540E-15 -3.6788E-15 -2.8126E-15  1.3823E-05 -5.6709E-08 -6.0170E-15
      1151 -7.5854E-04  2.1576E-04  1.4404E-04  9.7542E-05 -2.5600E-05 -9.4725E-05
      1153 -7.5596E-04  2.2537E-04  1.9056E-04  1.1103E-04 -1.0663E-05 -2.8652E-05
      1155 -6.6275E-04  1.9390E-04  2.0041E-04  1.0156E-04  1.7070E-07  7.6976E-06
      1157 -5.4516E-04  1.6228E-04  1.6404E-04  1.0273E-04  6.8899E-08  3.3975E-06
      1159 -4.3165E-04  1.2935E-04  1.2942E-04  9.8108E-05  1.5854E-07  3.3748E-06
      1161 -3.2394E-04  9.7377E-05  9.7090E-05  9.1083E-05  1.2992E-07  3.1693E-06
      1163 -2.2583E-04  6.8072E-05  6.7581E-05  8.0992E-05  1.4287E-07  2.8993E-06
      1165 -1.4098E-04  4.2727E-05  4.2062E-05  6.7578E-05  1.5181E-07  2.5316E-06
      1167 -7.3349E-05  2.2545E-05  2.1698E-05  5.0643E-05  1.6411E-07  2.0730E-06
      1169 -2.7005E-05  8.7016E-06  7.7429E-06  3.0107E-05  1.5835E-07  1.5133E-06
      1171 -6.9888E-06  2.7784E-06  1.6336E-06  1.3823E-05 -5.6709E-08  1.0096E-06
      1201 -7.5854E-04  2.1576E-04  1.4404E-04  9.7542E-05 -2.5600E-05 -9.4725E-05
      1202 -7.5854E-04  2.1576E-04  1.4404E-04  9.7542E-05 -2.5600E-05 -9.4725E-05
      1203 -7.5596E-04  2.2537E-04  1.9056E-04  1.1103E-04 -1.0663E-05 -2.8652E-05
      1204 -7.1543E-04  2.0216E-04  2.1740E-04  1.0302E-04  1.3881E-06  1.2693E-05
      1205 -6.6275E-04  1.9390E-04  2.0041E-04  1.0156E-04  1.7070E-07  7.6976E-06
      1206 -5.9519E-04  1.7509E-04  1.8028E-04  1.0726E-04  4.0627E-07  2.7869E-06
      1207 -5.4516E-04  1.6228E-04  1.6404E-04  1.0273E-04  6.8899E-08  3.3975E-06
      1208 -4.8104E-04  1.4377E-04  1.4414E-04  1.0294E-04  2.9299E-07  2.9517E-06
      1209 -4.3165E-04  1.2935E-04  1.2942E-04  9.8108E-05  1.5854E-07  3.3748E-06
      1210 -3.6995E-04  1.1113E-04  1.1102E-04  9.6985E-05  2.7465E-07  2.8286E-06
      1211 -3.2394E-04  9.7377E-05  9.7090E-05  9.1083E-05  1.2992E-07  3.1693E-06
      1212 -2.6687E-04  8.0396E-05  7.9967E-05  8.7971E-05  2.3593E-07  2.6244E-06
      1213 -2.2583E-04  6.8072E-05  6.7581E-05  8.0992E-05  1.4287E-07  2.8993E-06
      1214 -1.7537E-04  5.3074E-05  5.2439E-05  7.5644E-05  2.0996E-07  2.3148E-06
      1215 -1.4098E-04  4.2727E-05  4.2062E-05  6.7578E-05  1.5181E-07  2.5316E-06
      1216 -9.9287E-05  3.0360E-05  2.9524E-05  5.9784E-05  1.7297E-07  1.9137E-06
      1217 -7.3349E-05  2.2545E-05  2.1698E-05  5.0643E-05  1.6411E-07  2.0730E-06
      1218 -4.2680E-05  1.3509E-05  1.2439E-05  4.0217E-05  1.4628E-07  1.4444E-06
      1219 -2.7005E-05  8.7016E-06  7.7429E-06  3.0107E-05  1.5835E-07  1.5133E-06
      1220 -9.5947E-06  3.4883E-06  2.4717E-06  1.7007E-05 -3.0291E-09  8.1196E-07
      1221 -6.9888E-06  2.7784E-06  1.6336E-06  1.3823E-05 -5.6709E-08  1.0096E-06
      2001  7.5854E-04 -2.1576E-04 -1.4404E-04  9.7542E-05 -2.5600E-05  9.4725E-05
      2002  7.7622E-04 -2.3698E-04 -1.7714E-04  1.1504E-04 -1.6688E-05  4.9325E-05
      2003  7.5466E-04 -2.3018E-04 -2.1382E-04  1.1778E-04 -3.1938E-06 -4.3841E-06
      2004  6.9653E-04 -2.0330E-04 -2.1048E-04  9.8709E-05  5.2914E-08 -1.0153E-05
      2005  6.3641E-04 -1.8976E-04 -1.9192E-04  1.0083E-04 -4.3797E-07 -5.2000E-06
      2006  5.7722E-04 -1.7153E-04 -1.7398E-04  1.0262E-04 -4.3144E-08 -3.6204E-06
      2007  5.2014E-04 -1.5587E-04 -1.5592E-04  1.0046E-04 -9.9787E-08 -3.7029E-06
      2008  4.6251E-04 -1.3846E-04 -1.3862E-04  9.8669E-05  1.0048E-07 -3.6479E-06
      2009  4.0696E-04 -1.2214E-04 -1.2206E-04  9.5690E-05  9.1313E-08 -3.5863E-06
      2010  3.5248E-04 -1.0587E-04 -1.0565E-04  9.2639E-05  7.6913E-08 -3.4417E-06
      2011  3.0094E-04 -9.0502E-05 -9.0126E-05  8.8132E-05  5.7552E-08 -3.3397E-06
      2012  2.5105E-04 -7.5571E-05 -7.5152E-05  8.3666E-05  1.0932E-07 -3.1915E-06
      2013  2.0530E-04 -6.1910E-05 -6.1388E-05  7.7503E-05  9.6337E-08 -3.0367E-06
      2014  1.6183E-04 -4.8910E-05 -4.8331E-05  7.1475E-05  1.4123E-07 -2.8406E-06
      2015  1.2379E-04 -3.7553E-05 -3.6873E-05  6.3545E-05  1.2274E-07 -2.6400E-06
      2016  8.8683E-05 -2.7063E-05 -2.6328E-05  5.5856E-05  1.7303E-07 -2.3873E-06
      2017  6.0380E-05 -1.8637E-05 -1.7785E-05  4.6072E-05  1.5968E-07 -2.1526E-06
      2018  3.5710E-05 -1.1308E-05 -1.0379E-05  3.6657E-05  2.3904E-07 -1.8639E-06
      2019  1.9167E-05 -6.2979E-06 -5.3951E-06  2.5052E-05  1.6439E-07 -1.5477E-06
      2020  6.9888E-06 -2.7784E-06 -1.6336E-06  1.3823E-05 -5.6709E-08 -1.0096E-06
      2021  4.3828E-06 -2.0684E-06 -7.9549E-07  1.0638E-05 -1.1039E-07 -1.2073E-06
      2101  1.4364E-12 -3.4964E-13 -3.3962E-13  9.7542E-05 -2.5600E-05  1.3523E-13
      2102  1.0955E-12 -2.8513E-13 -2.7907E-13  1.1504E-04 -1.6688E-05  1.2954E-13
      2103  1.0622E-12 -3.1892E-13 -3.1237E-13  1.1778E-04 -3.1938E-06  1.1080E-13
      2104  1.0196E-12 -3.0930E-13 -3.0204E-13  9.8709E-05  5.2914E-08  1.4400E-13
      2105  9.0173E-13 -2.7060E-13 -2.7107E-13  1.0083E-04 -4.3797E-07  1.5612E-13
      2106  8.3900E-13 -2.5126E-13 -2.5135E-13  1.0262E-04 -4.3144E-08  1.6677E-13
      2107  7.2331E-13 -2.1718E-13 -2.1532E-13  1.0046E-04 -9.9787E-08  1.5260E-13
      2108  6.7051E-13 -2.0164E-13 -2.0045E-13  9.8669E-05  1.0048E-07  1.2556E-13
      2109  5.7768E-13 -1.7462E-13 -1.7188E-13  9.5690E-05  9.1313E-08  1.2083E-13
      2110  5.3506E-13 -1.6284E-13 -1.6025E-13  9.2639E-05  7.6913E-08  1.1682E-13
      2111  4.4906E-13 -1.3679E-13 -1.3583E-13  8.8132E-05  5.7552E-08  1.1514E-13
      2112  4.0525E-13 -1.2329E-13 -1.2270E-13  8.3666E-05  1.0932E-07  1.0961E-13
      2113  3.2292E-13 -9.9157E-14 -9.7702E-14  7.7503E-05  9.6337E-08  1.0479E-13
      2114  2.8168E-13 -8.5926E-14 -8.4907E-14  7.1475E-05  1.4123E-07  9.9086E-14
      2115  1.9998E-13 -5.9820E-14 -6.0779E-14  6.3545E-05  1.2274E-07  9.8441E-14
      2116  1.5778E-13 -4.6529E-14 -4.9828E-14  5.5856E-05  1.7303E-07  9.6495E-14
      2117  8.2824E-14 -2.2797E-14 -2.8108E-14  4.6072E-05  1.5968E-07  8.7795E-14
      2118  4.8038E-14 -1.3365E-14 -1.8273E-14  3.6657E-05  2.3904E-07  5.9823E-14
      2119  1.7306E-14 -6.6642E-15 -9.5806E-15  2.5052E-05  1.6439E-07  2.8692E-14
      2120  4.1540E-15 -3.6788E-15 -2.8126E-15  1.3823E-05 -5.6709E-08 -6.0170E-15
      2121  2.6019E-15 -3.1634E-15  1.5358E-15  1.0638E-05 -1.1039E-07 -2.2614E-15
      2201 -7.5854E-04  2.1576E-04  1.4404E-04  9.7542E-05 -2.5600E-05 -9.4725E-05
      2202 -7.7622E-04  2.3698E-04  1.7714E-04  1.1504E-04 -1.6688E-05 -4.9325E-05
      2203 -7.5466E-04  2.3018E-04  2.1382E-04  1.1778E-04 -3.1938E-06  4.3841E-06
      2204 -6.9653E-04  2.0330E-04  2.1048E-04  9.8709E-05  5.2914E-08  1.0153E-05
      2205 -6.3641E-04  1.8976E-04  1.9192E-04  1.0083E-04 -4.3797E-07  5.2000E-06
      2206 -5.7722E-04  1.7153E-04  1.7398E-04  1.0262E-04 -4.3144E-08  3.6204E-06
      2207 -5.2014E-04  1.5587E-04  1.5592E-04  1.0046E-04 -9.9787E-08  3.7029E-06
      2208 -4.6251E-04  1.3846E-04  1.3862E-04  9.8669E-05  1.0048E-07  3.6479E-06
      2209 -4.0696E-04  1.2214E-04  1.2206E-04  9.5690E-05  9.1313E-08  3.5863E-06
      2210 -3.5248E-04  1.0587E-04  1.0565E-04  9.2639E-05  7.6913E-08  3.4417E-06
      2211 -3.0094E-04  9.0502E-05  9.0126E-05  8.8132E-05  5.7552E-08  3.3397E-06
      2212 -2.5105E-04  7.5571E-05  7.5152E-05  8.3666E-05  1.0932E-07  3.1915E-06
      2213 -2.0530E-04  6.1910E-05  6.1388E-05  7.7503E-05  9.6337E-08  3.0367E-06
      2214 -1.6183E-04  4.8910E-05  4.8331E-05  7.1475E-05  1.4123E-07  2.8406E-06
      2215 -1.2379E-04  3.7553E-05  3.6873E-05  6.3545E-05  1.2274E-07  2.6400E-06
      2216 -8.8683E-05  2.7063E-05  2.6328E-05  5.5856E-05  1.7303E-07  2.3873E-06
      2217 -6.0380E-05  1.8637E-05  1.7785E-05  4.6072E-05  1.5968E-07  2.1526E-06
      2218 -3.5710E-05  1.1308E-05  1.0379E-05  3.6657E-05  2.3904E-07  1.8639E-06
      2219 -1.9167E-05  6.2979E-06  5.3951E-06  2.5052E-05  1.6439E-07  1.5477E-06
      2220 -6.9888E-06  2.7784E-06  1.6336E-06  1.3823E-05 -5.6709E-08  1.0096E-06
      2221 -4.3828E-06  2.0684E-06  7.9549E-07  1.0638E-05 -1.1039E-07  1.2073E-06
      3001  7.7011E-04 -2.2627E-04 -1.6320E-04  1.2223E-04 -6.2840E-06  9.9375E-06
      3002  7.7589E-04 -2.3152E-04 -1.7278E-04  1.3457E-04  3.3742E-06 -3.2456E-05
      3003  7.4177E-04 -2.2018E-04 -2.0252E-04  1.0435E-04  5.4484E-06 -1.4411E-05
      3004  6.9875E-04 -2.0637E-04 -2.0912E-04  9.7436E-05 -5.4559E-06 -3.5521E-06
      3005  6.3817E-04 -1.8944E-04 -1.9171E-04  1.0158E-04 -2.2981E-06 -2.0132E-06
      3006  5.7798E-04 -1.7288E-04 -1.7358E-04  9.7828E-05 -4.9079E-07 -1.0790E-06
      3007  5.2017E-04 -1.5577E-04 -1.5605E-04  9.8468E-05 -1.4300E-07 -9.2118E-07
      3008  4.6255E-04 -1.3871E-04 -1.3875E-04  9.4306E-05 -1.7451E-07 -1.1006E-06
      3009  4.0734E-04 -1.2227E-04 -1.2214E-04  9.3704E-05 -5.5228E-08 -9.1242E-07
      3010  3.5246E-04 -1.0587E-04 -1.0564E-04  8.8455E-05 -2.5188E-07 -1.0991E-06
      3011  3.0148E-04 -9.0655E-05 -9.0308E-05  8.6269E-05 -7.7352E-08 -8.9348E-07
      3012  2.5099E-04 -7.5514E-05 -7.5170E-05  7.9787E-05 -2.0740E-07 -1.0858E-06
      3013  2.0604E-04 -6.2114E-05 -6.1627E-05  7.5805E-05 -6.1966E-08 -8.6709E-07
      3014  1.6175E-04 -4.8814E-05 -4.8355E-05  6.8024E-05 -1.7896E-07 -1.0891E-06
      3015  1.2474E-04 -3.7810E-05 -3.7185E-05  6.2059E-05 -5.2699E-08 -8.4438E-07
      3016  8.8570E-05 -2.6931E-05 -2.6361E-05  5.2952E-05 -1.4073E-07 -1.0847E-06
      3017  6.1551E-05 -1.8961E-05 -1.8173E-05  4.4851E-05 -2.6053E-08 -8.3336E-07
      3018  3.5574E-05 -1.1158E-05 -1.0414E-05  3.4448E-05 -6.2456E-08 -1.1118E-06
      3019  2.0557E-05 -6.7329E-06 -5.8156E-06  2.4108E-05 -1.1315E-07 -7.6315E-07
      3020  6.7717E-06 -2.5299E-06 -1.7068E-06  1.2426E-05 -2.8470E-07 -9.8688E-07
      3021  5.9770E-06 -2.3690E-06 -1.4401E-06  1.1586E-05 -3.9573E-07 -7.6632E-07
      3051  7.7011E-04 -2.2627E-04 -1.6320E-04  1.2223E-04 -6.2840E-06  9.9375E-06
      3053  7.4177E-04 -2.2018E-04 -2.0252E-04  1.0435E-04  5.4484E-06 -1.4411E-05
      3055  6.3817E-04 -1.8944E-04 -1.9171E-04  1.0158E-04 -2.2981E-06 -2.0132E-06
      3057  5.2017E-04 -1.5577E-04 -1.5605E-04  9.8468E-05 -1.4300E-07 -9.2118E-07
      3059  4.0734E-04 -1.2227E-04 -1.2214E-04  9.3704E-05 -5.5228E-08 -9.1242E-07
      3061  3.0148E-04 -9.0655E-05 -9.0308E-05  8.6269E-05 -7.7352E-08 -8.9348E-07
      3063  2.0604E-04 -6.2114E-05 -6.1627E-05  7.5805E-05 -6.1966E-08 -8.6709E-07
      3065  1.2474E-04 -3.7810E-05 -3.7185E-05  6.2059E-05 -5.2699E-08 -8.4438E-07
      3067  6.1551E-05 -1.8961E-05 -1.8173E-05  4.4851E-05 -2.6053E-08 -8.3336E-07
      3069  2.0557E-05 -6.7329E-06 -5.8156E-06  2.4108E-05 -1.1315E-07 -7.6315E-07
      3071  5.9770E-06 -2.3690E-06 -1.4401E-06  1.1586E-05 -3.9573E-07 -7.6632E-07
      3101  5.1702E-13 -1.4826E-13 -1.5463E-13  1.2223E-04 -6.2840E-06  1.1691E-13
      3102  5.7342E-14 -4.7572E-14 -6.2141E-14  1.3457E-04  3.3742E-06  1.0775E-13
      3103  1.2651E-14 -2.0223E-14 -1.4717E-14  1.0435E-04  5.4484E-06  1.2254E-13
      3104  1.3770E-14 -8.3011E-15 -7.9411E-17  9.7436E-05 -5.4559E-06  1.9187E-13
      3105 -1.2331E-14  1.6280E-15  5.0651E-15  1.0158E-04 -2.2981E-06  1.7312E-13
      3106  1.0480E-14 -4.0870E-15 -1.6634E-16  9.7828E-05 -4.9079E-07  2.1028E-13
      3107 -6.2540E-15  1.1838E-15  4.5017E-15  9.8468E-05 -1.4300E-07  1.6080E-13
      3108  1.8082E-14 -5.9355E-15 -1.7514E-15  9.4306E-05 -1.7451E-07  1.6445E-13
      3109  5.7247E-15 -3.6818E-15  3.9434E-16  9.3704E-05 -5.5228E-08  1.3425E-13
      3110  2.6511E-14 -1.0323E-14 -6.2869E-15  8.8455E-05 -2.5188E-07  1.5007E-13
      3111  1.1795E-14 -5.7299E-15 -3.0271E-15  8.6269E-05 -7.7352E-08  1.2406E-13
      3112  2.7625E-14 -1.0366E-14 -7.3900E-15  7.9787E-05 -2.0740E-07  1.3955E-13
      3113  1.3415E-14 -5.6450E-15 -4.1785E-15  7.5805E-05 -6.1966E-08  1.1366E-13
      3114  2.6376E-14 -8.3071E-15 -7.6398E-15  6.8024E-05 -1.7896E-07  1.2669E-13
      3115  9.1364E-15 -2.8988E-15 -3.0850E-15  6.2059E-05 -5.2699E-08  1.0828E-13
      3116  1.9202E-14 -5.5291E-15 -5.2473E-15  5.2952E-05 -1.4073E-07  1.2512E-13
      3117  3.4749E-15 -1.3792E-15 -6.8875E-16  4.4851E-05 -2.6053E-08  8.8343E-14
      3118  1.2987E-14 -5.5300E-15 -1.8119E-15  3.4448E-05 -6.2456E-08  7.6080E-14
      3119  7.1589E-15 -4.5267E-15 -3.4871E-16  2.4108E-05 -1.1315E-07  2.9197E-14
      3120  5.9287E-15 -3.5139E-15  5.4922E-16  1.2426E-05 -2.8470E-07 -2.1778E-15
      3121  6.1814E-15 -2.8956E-15  5.5200E-16  1.1586E-05 -3.9573E-07 -1.5862E-15
      3151 -7.7011E-04  2.2627E-04  1.6320E-04  1.2223E-04 -6.2840E-06 -9.9375E-06
      3153 -7.4177E-04  2.2018E-04  2.0252E-04  1.0435E-04  5.4484E-06  1.4411E-05
      3155 -6.3817E-04  1.8944E-04  1.9171E-04  1.0158E-04 -2.2981E-06  2.0132E-06
      3157 -5.2017E-04  1.5577E-04  1.5605E-04  9.8468E-05 -1.4300E-07  9.2118E-07
      3159 -4.0734E-04  1.2227E-04  1.2214E-04  9.3704E-05 -5.5228E-08  9.1242E-07
      3161 -3.0148E-04  9.0655E-05  9.0308E-05  8.6269E-05 -7.7352E-08  8.9348E-07
      3163 -2.0604E-04  6.2114E-05  6.1627E-05  7.5805E-05 -6.1966E-08  8.6709E-07
      3165 -1.2474E-04  3.7810E-05  3.7185E-05  6.2059E-05 -5.2699E-08  8.4438E-07
      3167 -6.1551E-05  1.8961E-05  1.8173E-05  4.4851E-05 -2.6053E-08  8.3336E-07
      3169 -2.0557E-05  6.7329E-06  5.8156E-06  2.4108E-05 -1.1315E-07  7.6315E-07
      3171 -5.9770E-06  2.3690E-06  1.4401E-06  1.1586E-05 -3.9573E-07  7.6632E-07
      3201 -7.7011E-04  2.2627E-04  1.6320E-04  1.2223E-04 -6.2840E-06 -9.9375E-06
      3202 -7.7589E-04  2.3152E-04  1.7278E-04  1.3457E-04  3.3742E-06  3.2456E-05
      3203 -7.4177E-04  2.2018E-04  2.0252E-04  1.0435E-04  5.4484E-06  1.4411E-05
      3204 -6.9875E-04  2.0637E-04  2.0912E-04  9.7436E-05 -5.4559E-06  3.5521E-06
      3205 -6.3817E-04  1.8944E-04  1.9171E-04  1.0158E-04 -2.2981E-06  2.0132E-06
      3206 -5.7798E-04  1.7288E-04  1.7358E-04  9.7828E-05 -4.9079E-07  1.0790E-06
      3207 -5.2017E-04  1.5577E-04  1.5605E-04  9.8468E-05 -1.4300E-07  9.2118E-07
      3208 -4.6255E-04  1.3871E-04  1.3875E-04  9.4306E-05 -1.7451E-07  1.1006E-06
      3209 -4.0734E-04  1.2227E-04  1.2214E-04  9.3704E-05 -5.5228E-08  9.1242E-07
      3210 -3.5246E-04  1.0587E-04  1.0564E-04  8.8455E-05 -2.5188E-07  1.0991E-06
      3211 -3.0148E-04  9.0655E-05  9.0308E-05  8.6269E-05 -7.7352E-08  8.9348E-07
      3212 -2.5099E-04  7.5514E-05  7.5170E-05  7.9787E-05 -2.0740E-07  1.0858E-06
      3213 -2.0604E-04  6.2114E-05  6.1627E-05  7.5805E-05 -6.1966E-08  8.6709E-07
      3214 -1.6175E-04  4.8814E-05  4.8355E-05  6.8024E-05 -1.7896E-07  1.0891E-06
      3215 -1.2474E-04  3.7810E-05  3.7185E-05  6.2059E-05 -5.2699E-08  8.4438E-07
      3216 -8.8570E-05  2.6931E-05  2.6361E-05  5.2952E-05 -1.4073E-07  1.0847E-06
      3217 -6.1551E-05  1.8961E-05  1.8173E-05  4.4851E-05 -2.6053E-08  8.3336E-07
      3218 -3.5574E-05  1.1158E-05  1.0414E-05  3.4448E-05 -6.2456E-08  1.1118E-06
      3219 -2.0557E-05  6.7329E-06  5.8156E-06  2.4108E-05 -1.1315E-07  7.6315E-07
      3220 -6.7717E-06  2.5299E-06  1.7068E-06  1.2426E-05 -2.8470E-07  9.8688E-07
      3221 -5.9770E-06  2.3690E-06  1.4401E-06  1.1586E-05 -3.9573E-07  7.6632E-07
      4001  7.5790E-04 -2.0484E-04 -1.3532E-04  1.3659E-04  1.4524E-05 -6.8837E-05
      4002  7.7190E-04 -2.2398E-04 -1.8462E-04  9.7842E-05  2.4995E-05 -3.5298E-05
      4003  7.5289E-04 -2.2571E-04 -2.2430E-04  7.9780E-05  1.2918E-05 -6.2515E-07
      4004  7.0013E-04 -2.0567E-04 -2.0965E-04  1.0609E-04 -5.9655E-06  2.3937E-07
      4005  6.3855E-04 -1.9042E-04 -1.9203E-04  1.0469E-04 -1.3953E-06  1.1329E-06
      4006  5.7783E-04 -1.7273E-04 -1.7349E-04  1.0064E-04 -1.5469E-07  2.0399E-06
      4007  5.2004E-04 -1.5596E-04 -1.5596E-04  9.8908E-05 -3.8678E-08  1.9633E-06
      4008  4.6260E-04 -1.3879E-04 -1.3871E-04  9.6967E-05 -5.1206E-09  1.9482E-06
      4009  4.0699E-04 -1.2223E-04 -1.2201E-04  9.4166E-05 -6.8089E-08  1.8051E-06
      4010  3.5251E-04 -1.0595E-04 -1.0563E-04  9.0888E-05 -8.2204E-08  1.7450E-06
      4011  3.0093E-04 -9.0521E-05 -9.0127E-05  8.6686E-05 -8.9501E-08  1.6102E-06
      4012  2.5107E-04 -7.5618E-05 -7.5140E-05  8.1889E-05 -1.0327E-07  1.5245E-06
      4013  2.0530E-04 -6.1918E-05 -6.1381E-05  7.6154E-05 -1.1973E-07  1.3251E-06
      4014  1.6185E-04 -4.8946E-05 -4.8320E-05  6.9680E-05 -1.4010E-07  1.1916E-06
      4015  1.2378E-04 -3.7554E-05 -3.6871E-05  6.2298E-05 -1.5216E-07  9.4321E-07
      4016  8.8699E-05 -2.7087E-05 -2.6319E-05  5.4033E-05 -1.7539E-07  7.6435E-07
      4017  6.0372E-05 -1.8643E-05 -1.7779E-05  4.4944E-05 -1.7647E-07  4.4853E-07
      4018  3.5733E-05 -1.1371E-05 -1.0345E-05  3.4845E-05 -2.1912E-07  2.4510E-07
      4019  1.9110E-05 -6.2624E-06 -5.3997E-06  2.4053E-05 -2.2027E-07 -1.6800E-07
      4020  6.7741E-06 -2.5193E-06 -1.7624E-06  1.2060E-05 -5.3840E-07 -5.4583E-07
      4021  4.3876E-06 -2.0472E-06 -9.0672E-07  9.9052E-06 -6.1779E-07 -3.2520E-07
      4101 -6.3989E-13  1.2548E-13  9.4238E-14  1.3659E-04  1.4524E-05  9.1643E-14
      4102 -1.0380E-12  2.6656E-13  2.6830E-13  9.7842E-05  2.4995E-05  6.4966E-14
      4103 -1.0389E-12  2.9620E-13  3.2003E-13  7.9780E-05  1.2918E-05  1.1589E-13
      4104 -9.4920E-13  2.7957E-13  2.8644E-13  1.0609E-04 -5.9655E-06  1.5295E-13
      4105 -8.8977E-13  2.6444E-13  2.6662E-13  1.0469E-04 -1.3953E-06  1.6071E-13
      4106 -7.6016E-13  2.2667E-13  2.3058E-13  1.0064E-04 -1.5469E-07  1.6536E-13
      4107 -6.9976E-13  2.0928E-13  2.1413E-13  9.8908E-05 -3.8678E-08  1.4656E-13
      4108 -5.8702E-13  1.7389E-13  1.7935E-13  9.6967E-05 -5.1206E-09  1.3183E-13
      4109 -5.3597E-13  1.5773E-13  1.6318E-13  9.4166E-05 -6.8089E-08  1.2147E-13
      4110 -4.4130E-13  1.2996E-13  1.3414E-13  9.0888E-05 -8.2204E-08  1.1749E-13
      4111 -3.9638E-13  1.1642E-13  1.1991E-13  8.6686E-05 -8.9501E-08  1.1250E-13
      4112 -3.0905E-13  9.0529E-14  9.2806E-14  8.1889E-05 -1.0327E-07  1.0951E-13
      4113 -2.6906E-13  7.9357E-14  7.9762E-14  7.6154E-05 -1.1973E-07  1.0236E-13
      4114 -1.9178E-13  5.6653E-14  5.6771E-14  6.9680E-05 -1.4010E-07  1.0130E-13
      4115 -1.5675E-13  4.6139E-14  4.8213E-14  6.2298E-05 -1.5216E-07  1.0166E-13
      4116 -8.5386E-14  2.4190E-14  2.7854E-14  5.4033E-05 -1.7539E-07  1.0115E-13
      4117 -5.6815E-14  1.4757E-14  2.1454E-14  4.4944E-05 -1.7647E-07  8.0086E-14
      4118 -1.7583E-15 -3.4021E-15  7.9852E-15  3.4845E-05 -2.1912E-07  6.1076E-14
      4119  4.3361E-15 -4.3715E-15  3.5784E-15  2.4053E-05 -2.2027E-07  1.7527E-14
      4120  7.9712E-15 -2.7617E-15  6.0086E-17  1.2060E-05 -5.3840E-07 -1.2486E-15
      4121  6.6868E-15 -1.6591E-15  5.5755E-16  9.9052E-06 -6.1779E-07 -4.0310E-16
      4201 -7.5790E-04  2.0484E-04  1.3532E-04  1.3659E-04  1.4524E-05  6.8837E-05
      4202 -7.7190E-04  2.2398E-04  1.8462E-04  9.7842E-05  2.4995E-05  3.5298E-05
      4203 -7.5289E-04  2.2571E-04  2.2430E-04  7.9780E-05  1.2918E-05  6.2515E-07
      4204 -7.0013E-04  2.0567E-04  2.0965E-04  1.0609E-04 -5.9655E-06 -2.3937E-07
      4205 -6.3855E-04  1.9042E-04  1.9203E-04  1.0469E-04 -1.3953E-06 -1.1329E-06
      4206 -5.7783E-04  1.7273E-04  1.7349E-04  1.0064E-04 -1.5469E-07 -2.0399E-06
      4207 -5.2004E-04  1.5596E-04  1.5596E-04  9.8908E-05 -3.8678E-08 -1.9633E-06
      4208 -4.6260E-04  1.3879E-04  1.3871E-04  9.6967E-05 -5.1206E-09 -1.9482E-06
      4209 -4.0699E-04  1.2223E-04  1.2201E-04  9.4166E-05 -6.8089E-08 -1.8051E-06
      4210 -3.5251E-04  1.0595E-04  1.0563E-04  9.0888E-05 -8.2204E-08 -1.7450E-06
      4211 -3.0093E-04  9.0521E-05  9.0127E-05  8.6686E-05 -8.9501E-08 -1.6102E-06
      4212 -2.5107E-04  7.5618E-05  7.5140E-05  8.1889E-05 -1.0327E-07 -1.5245E-06
      4213 -2.0530E-04  6.1918E-05  6.1381E-05  7.6154E-05 -1.1973E-07 -1.3251E-06
      4214 -1.6185E-04  4.8946E-05  4.8320E-05  6.9680E-05 -1.4010E-07 -1.1916E-06
