 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 16
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
   ---   ----------    -------------- -------------
    1   0.510280E+09   0.225894E+05   0.359521E+04
    2   0.510935E+09   0.226039E+05   0.359752E+04
    3   0.183397E+11   0.135424E+06   0.215534E+05


 Mode No.     1

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
      5014 -0.5659E-02 -0.1532E-02  0.4462E-01
      5015 -0.5785E-02 -0.1705E-02  0.5019E-01
      5016 -0.5873E-02 -0.1884E-02  0.5587E-01
      5017 -0.5939E-02 -0.2065E-02  0.6161E-01
      5018 -0.5976E-02 -0.2250E-02  0.6739E-01
      5019 -0.5999E-02 -0.2436E-02  0.7321E-01
      5020 -0.6006E-02 -0.2625E-02  0.7903E-01
      5021 -0.6008E-02 -0.2815E-02  0.8485E-01
      5051  0.0000E+00  0.0000E+00  0.0000E+00
      5052 -0.7014E-03 -0.9230E-04  0.4534E-03
      5053 -0.1372E-02 -0.1538E-03  0.1508E-02
      5054 -0.1998E-02 -0.2057E-03  0.3212E-02
      5055 -0.2581E-02 -0.2728E-03  0.5500E-02
      5056 -0.3100E-02 -0.3613E-03  0.8341E-02
      5057 -0.3580E-02 -0.4633E-03  0.1166E-01
      5058 -0.3998E-02 -0.5827E-03  0.1543E-01
      5059 -0.4378E-02 -0.7123E-03  0.1959E-01
      5060 -0.4700E-02 -0.8561E-03  0.2409E-01
      5061 -0.4985E-02 -0.1007E-02  0.2889E-01
      5062 -0.5217E-02 -0.1169E-02  0.3395E-01
      5063 -0.5417E-02 -0.1337E-02  0.3920E-01
      5064 -0.5570E-02 -0.1512E-02  0.4464E-01
      5065 -0.5695E-02 -0.1690E-02  0.5021E-01
      5066 -0.5781E-02 -0.1873E-02  0.5588E-01
      5067 -0.5845E-02 -0.2058E-02  0.6161E-01
      5068 -0.5881E-02 -0.2246E-02  0.6740E-01
      5069 -0.5904E-02 -0.2434E-02  0.7321E-01
      5070 -0.5911E-02 -0.2624E-02  0.7903E-01
      5071 -0.5913E-02 -0.2815E-02  0.8485E-01
      5101  0.0000E+00  0.0000E+00  0.0000E+00
      5102 -0.6865E-03 -0.2953E-04  0.4728E-03
      5103 -0.1347E-02 -0.5939E-04  0.1538E-02
      5104 -0.1965E-02 -0.1163E-03  0.3238E-02
      5105 -0.2540E-02 -0.1922E-03  0.5524E-02
      5106 -0.3050E-02 -0.2872E-03  0.8362E-02
      5107 -0.3522E-02 -0.3978E-03  0.1168E-01
      5108 -0.3933E-02 -0.5233E-03  0.1545E-01
      5109 -0.4307E-02 -0.6613E-03  0.1960E-01
      5110 -0.4624E-02 -0.8109E-03  0.2411E-01
      5111 -0.4905E-02 -0.9698E-03  0.2890E-01
      5112 -0.5133E-02 -0.1137E-02  0.3396E-01
      5113 -0.5330E-02 -0.1311E-02  0.3921E-01
      5114 -0.5480E-02 -0.1491E-02  0.4465E-01
      5115 -0.5603E-02 -0.1675E-02  0.5021E-01
      5116 -0.5687E-02 -0.1862E-02  0.5588E-01
      5117 -0.5751E-02 -0.2051E-02  0.6162E-01
      5118 -0.5786E-02 -0.2241E-02  0.6740E-01
      5119 -0.5808E-02 -0.2432E-02  0.7321E-01
      5120 -0.5815E-02 -0.2624E-02  0.7903E-01
      5121 -0.5817E-02 -0.2815E-02  0.8485E-01
      5151  0.0000E+00  0.0000E+00  0.0000E+00
      5152 -0.6750E-03  0.4424E-04  0.4592E-03
      5153 -0.1323E-02  0.3533E-04  0.1512E-02
      5154 -0.1932E-02 -0.2833E-04  0.3217E-02
      5155 -0.2497E-02 -0.1130E-03  0.5505E-02
      5156 -0.2999E-02 -0.2146E-03  0.8346E-02
      5157 -0.3463E-02 -0.3333E-03  0.1167E-01
      5158 -0.3868E-02 -0.4653E-03  0.1544E-01
      5159 -0.4236E-02 -0.6111E-03  0.1959E-01
      5160 -0.4547E-02 -0.7668E-03  0.2410E-01
      5161 -0.4824E-02 -0.9330E-03  0.2889E-01
      5162 -0.5048E-02 -0.1106E-02  0.3395E-01
      5163 -0.5242E-02 -0.1286E-02  0.3921E-01
      5164 -0.5389E-02 -0.1471E-02  0.4465E-01
      5165 -0.5510E-02 -0.1660E-02  0.5021E-01
      5166 -0.5593E-02 -0.1851E-02  0.5588E-01
      5167 -0.5656E-02 -0.2044E-02  0.6162E-01
      5168 -0.5691E-02 -0.2237E-02  0.6741E-01
      5169 -0.5713E-02 -0.2431E-02  0.7321E-01
      5170 -0.5720E-02 -0.2623E-02  0.7903E-01
      5171 -0.5722E-02 -0.2815E-02  0.8485E-01
      5201  0.0000E+00  0.0000E+00  0.0000E+00
      5202 -0.6635E-03  0.1074E-03  0.4271E-03
      5203 -0.1300E-02  0.1272E-03  0.1448E-02
      5204 -0.1896E-02  0.5778E-04  0.3156E-02
      5205 -0.2452E-02 -0.3568E-04  0.5449E-02
      5206 -0.2944E-02 -0.1433E-03  0.8295E-02
      5207 -0.3401E-02 -0.2703E-03  0.1162E-01
      5208 -0.3799E-02 -0.4082E-03  0.1540E-01
      5209 -0.4161E-02 -0.5621E-03  0.1956E-01
      5210 -0.4467E-02 -0.7233E-03  0.2407E-01
      5211 -0.4740E-02 -0.8971E-03  0.2887E-01
      5212 -0.4960E-02 -0.1075E-02  0.3393E-01
      5213 -0.5151E-02 -0.1262E-02  0.3919E-01
      5214 -0.5296E-02 -0.1451E-02  0.4464E-01
      5215 -0.5416E-02 -0.1646E-02  0.5020E-01
      5216 -0.5497E-02 -0.1840E-02  0.5588E-01
      5217 -0.5560E-02 -0.2038E-02  0.6162E-01
      5218 -0.5594E-02 -0.2233E-02  0.6741E-01
      5219 -0.5617E-02 -0.2429E-02  0.7322E-01
      5220 -0.5624E-02 -0.2622E-02  0.7904E-01
      5221 -0.5626E-02 -0.2815E-02  0.8486E-01
 #### REACTION FORCE 3D
    NODE     X-REAC      Y-REAC      Z-REAC
---------+-----------+-----------+------------
      1001 -7.4651E-02 -4.0274E-02 -4.4495E-02
      1051 -2.5155E-01 -1.5252E-02 -1.1127E-01
      1101 -9.9484E-02  3.7170E-03 -8.8608E-02
      1151 -2.4950E-01 -6.6364E-03 -1.1045E-01
      1201 -3.2783E-02  4.5256E-02 -4.5765E-02
      2001 -1.3850E-01 -9.2654E-02  5.7282E-02
      2101 -2.8405E-01 -2.5588E-03  1.0205E-01
      2201 -2.0137E-01  9.6828E-02  6.0718E-02
      3001  3.1462E-03 -1.5377E-03  4.6399E-02
      3051  3.0410E-02  1.6302E-02  5.5164E-02
      3101  9.1728E-04  2.5458E-03  3.2743E-02
      3151 -5.6977E-03  1.2877E-02  4.2583E-02
      3201 -3.6799E-03 -9.3428E-03  3.4169E-02
      4001  2.1369E-01  9.4629E-02  5.2070E-02
      4101  3.2323E-01 -7.1737E-03  8.5580E-02
      4201  1.4104E-01 -8.7829E-02  5.2218E-02
      5001  2.4976E-02  6.8258E-02 -3.6405E-02
      5051  2.2306E-01 -6.6400E-03 -1.2424E-01
      5101  7.8763E-02  1.0325E-02 -6.4855E-02
      5151  2.2707E-01 -8.9903E-03 -1.1354E-01
      5201  7.4880E-02 -6.7325E-02 -1.7549E-02
 #### NODAL STRESS 3D
 #### STRAIN
     NODE     E11         E22         E33         E12         E23         E13     
  -------+-----------+-----------+-----------+-----------+-----------+-------------
      1001  8.2863E-04 -1.6103E-04 -1.9910E-04  8.1292E-05  3.1366E-06  1.5759E-04
      1002  7.5213E-04 -1.6815E-04 -1.9212E-04  1.7661E-04 -4.0351E-05  6.0365E-05
      1003  6.3481E-04 -1.7386E-04 -1.7935E-04  2.8996E-05 -1.8763E-05  7.6495E-05
      1004  7.1856E-04 -2.1292E-04 -2.1121E-04 -1.2533E-05 -3.9576E-06  7.1138E-05
      1005  5.6124E-04 -1.6678E-04 -1.6827E-04 -6.9922E-06 -1.3401E-06  8.2595E-05
      1006  6.0034E-04 -1.8079E-04 -1.7997E-04 -8.6878E-06 -1.3682E-06  7.2055E-05
      1007  4.5828E-04 -1.3770E-04 -1.3750E-04 -6.4104E-06 -2.1901E-07  8.2446E-05
      1008  4.8103E-04 -1.4537E-04 -1.4340E-04 -8.2252E-06 -6.9764E-07  7.0198E-05
      1009  3.5931E-04 -1.0807E-04 -1.0763E-04 -5.9622E-06  1.1380E-08  7.8947E-05
      1010  3.6746E-04 -1.1129E-04 -1.0941E-04 -7.7097E-06 -6.2095E-07  6.6063E-05
      1011  2.6646E-04 -8.0210E-05 -7.9835E-05 -5.4895E-06  6.3436E-08  7.3267E-05
      1012  2.6265E-04 -7.9783E-05 -7.8111E-05 -6.9796E-06 -5.0406E-07  5.9944E-05
      1013  1.8262E-04 -5.5036E-05 -5.4762E-05 -4.8380E-06  1.2671E-07  6.5147E-05
      1014  1.7022E-04 -5.1953E-05 -5.0579E-05 -5.9856E-06 -3.7493E-07  5.1549E-05
      1015  1.1101E-04 -3.3520E-05 -3.3377E-05 -3.9803E-06  1.9038E-07  5.4340E-05
      1016  9.4133E-05 -2.8986E-05 -2.7986E-05 -4.7060E-06 -2.2002E-07  4.0730E-05
      1017  5.5080E-05 -1.6704E-05 -1.6706E-05 -2.9050E-06  2.6320E-07  4.0694E-05
      1018  3.8536E-05 -1.2146E-05 -1.1576E-05 -3.1328E-06 -1.8222E-08  2.7374E-05
      1019  1.8554E-05 -5.7006E-06 -5.8424E-06 -1.5943E-06  3.3277E-07  2.3953E-05
      1020  8.0099E-06 -2.7553E-06 -2.7225E-06 -1.1892E-06  1.3020E-07  1.1076E-05
      1021  4.4278E-06 -1.3340E-06 -1.9456E-06 -5.5185E-07  3.8766E-07  1.1151E-05
      1051  9.8162E-04 -1.4679E-04 -2.1306E-04 -1.0934E-04  9.0111E-05  3.5203E-04
      1052  9.5377E-04 -1.8192E-04 -2.5121E-04 -1.8505E-05  3.0512E-05  2.5958E-04
      1053  8.2865E-04 -2.2470E-04 -2.4884E-04  1.7350E-05 -2.9127E-06  1.1007E-04
      1054  8.8209E-04 -2.6717E-04 -2.6429E-04 -5.2189E-06  1.0673E-05  4.3182E-05
      1055  7.2697E-04 -2.1713E-04 -2.1931E-04 -6.7419E-06  1.8793E-06  6.0000E-05
      1056  7.3613E-04 -2.2118E-04 -2.2194E-04 -9.1244E-06 -4.0377E-06  4.7166E-05
      1057  5.9530E-04 -1.7896E-04 -1.7888E-04 -7.5438E-06 -1.2760E-06  6.1301E-05
      1058  5.9055E-04 -1.7813E-04 -1.7868E-04 -8.3386E-06 -3.1991E-06  4.5271E-05
      1059  4.6829E-04 -1.4092E-04 -1.4080E-04 -7.1016E-06 -1.3515E-06  5.8421E-05
      1060  4.5159E-04 -1.3645E-04 -1.3696E-04 -7.9834E-06 -3.2531E-06  4.2450E-05
      1061  3.4879E-04 -1.0507E-04 -1.0496E-04 -6.6082E-06 -1.2636E-06  5.4158E-05
      1062  3.2323E-04 -9.7903E-05 -9.8423E-05 -7.2794E-06 -2.9417E-06  3.8303E-05
      1063  2.4045E-04 -7.2549E-05 -7.2484E-05 -5.8793E-06 -1.0833E-06  4.8071E-05
      1064  2.0986E-04 -6.3816E-05 -6.4352E-05 -6.3096E-06 -2.5163E-06  3.2672E-05
      1065  1.4735E-04 -4.4588E-05 -4.4575E-05 -4.9102E-06 -8.5136E-07  3.9988E-05
      1066  1.1629E-04 -3.5639E-05 -3.6181E-05 -5.0477E-06 -1.9691E-06  2.5461E-05
      1067  7.3888E-05 -2.2505E-05 -2.2548E-05 -3.6818E-06 -5.6337E-07  2.9805E-05
      1068  4.7587E-05 -1.4906E-05 -1.5422E-05 -3.4892E-06 -1.2743E-06  1.6607E-05
      1069  2.4784E-05 -7.7304E-06 -7.7890E-06 -2.2184E-06 -2.3042E-07  1.7278E-05
      1070  9.5345E-06 -3.2716E-06 -3.8190E-06 -1.5099E-06 -5.2066E-07  5.6463E-06
      1071  4.9837E-06 -1.5554E-06 -2.1698E-06 -8.9954E-07 -1.6885E-08  6.3110E-06
      1101  8.8583E-04 -1.6747E-04 -2.0267E-04 -7.1343E-05  3.5841E-05  1.6305E-04
      1102  8.4029E-04 -1.7002E-04 -1.9803E-04  2.8327E-06  1.7273E-05  1.4631E-04
      1103  7.4026E-04 -1.9369E-04 -2.0662E-04 -1.0287E-06  1.2989E-05  1.0023E-04
      1104  8.0878E-04 -2.4130E-04 -2.4135E-04 -2.0779E-06  1.6534E-06  5.0833E-05
      1105  6.5635E-04 -1.9567E-04 -1.9751E-04 -2.3548E-06  1.1956E-06  7.0152E-05
      1106  6.7611E-04 -2.0279E-04 -2.0347E-04 -3.1341E-06  7.2222E-07  6.0705E-05
      1107  5.3781E-04 -1.6144E-04 -1.6156E-04 -2.9569E-06 -2.2020E-07  7.3159E-05
      1108  5.4327E-04 -1.6314E-04 -1.6406E-04 -3.1286E-06  7.2338E-07  5.8227E-05
      1109  4.2358E-04 -1.2721E-04 -1.2747E-04 -2.8921E-06 -2.8930E-07  6.9823E-05
      1110  4.1638E-04 -1.2513E-04 -1.2597E-04 -2.9581E-06  5.9714E-07  5.4860E-05
      1111  3.1601E-04 -9.4956E-05 -9.5224E-05 -2.7044E-06 -3.2544E-07  6.4857E-05
      1112  2.9898E-04 -8.9933E-05 -9.0745E-05 -2.6838E-06  5.1053E-07  4.9760E-05
      1113  2.1845E-04 -6.5690E-05 -6.5983E-05 -2.4290E-06 -3.2833E-07  5.7718E-05
      1114  1.9509E-04 -5.8782E-05 -5.9547E-05 -2.3119E-06  3.9526E-07  4.2786E-05
      1115  1.3456E-04 -4.0522E-05 -4.0841E-05 -2.0581E-06 -3.2515E-07  4.8211E-05
      1116  1.0907E-04 -3.2990E-05 -3.3684E-05 -1.8301E-06  2.5293E-07  3.3798E-05
      1117  6.8297E-05 -2.0637E-05 -2.0977E-05 -1.5867E-06 -3.1456E-07  3.6206E-05
      1118  4.5525E-05 -1.3946E-05 -1.4527E-05 -1.2501E-06  8.6923E-08  2.2737E-05
      1119  2.3864E-05 -7.3054E-06 -7.6250E-06 -1.0520E-06 -2.7946E-07  2.1458E-05
      1120  9.5600E-06 -3.1476E-06 -3.6131E-06 -6.2360E-07 -1.0228E-07  9.0682E-06
      1121  5.5113E-06 -1.7021E-06 -2.3915E-06 -5.4656E-07 -2.8897E-07  9.3322E-06
      1151  1.0225E-03 -1.5984E-04 -2.1660E-04 -2.9387E-04  9.1546E-05  2.1328E-04
      1152  9.9090E-04 -1.9884E-04 -2.5502E-04 -1.7351E-04  4.4544E-05  1.7057E-04
      1153  8.7178E-04 -2.4558E-04 -2.5626E-04 -2.7916E-05  1.2690E-05  6.8362E-05
      1154  9.1822E-04 -2.7837E-04 -2.7439E-04  8.9709E-06 -5.6792E-07  3.5326E-05
      1155  7.6299E-04 -2.2828E-04 -2.2971E-04  2.5797E-06  1.9953E-06  6.4475E-05
      1156  7.7014E-04 -2.3123E-04 -2.3153E-04  5.0610E-06  1.2954E-06  5.0809E-05
      1157  6.2538E-04 -1.8756E-04 -1.8751E-04  1.2992E-06  4.2872E-07  6.7928E-05
      1158  6.1806E-04 -1.8589E-04 -1.8625E-04  4.7329E-06  7.1499E-07  4.8318E-05
      1159  4.9201E-04 -1.4755E-04 -1.4763E-04  1.1233E-06  2.3330E-07  6.4736E-05
      1160  4.7288E-04 -1.4233E-04 -1.4277E-04  4.4526E-06  7.0625E-07  4.5443E-05
      1161  3.6646E-04 -1.0989E-04 -1.1002E-04  1.0337E-06  1.7248E-07  6.0070E-05
      1162  3.3868E-04 -1.0207E-04 -1.0250E-04  4.0228E-06  5.8210E-07  4.1121E-05
      1163  2.5263E-04 -7.5744E-05 -7.5930E-05  8.9197E-07  1.1931E-07  5.3364E-05
      1164  2.2012E-04 -6.6479E-05 -6.6903E-05  3.4345E-06  4.3544E-07  3.5224E-05
      1165  1.5481E-04 -4.6403E-05 -4.6647E-05  7.0958E-07  5.6935E-08  4.4451E-05
      1166  1.2222E-04 -3.7074E-05 -3.7485E-05  2.6827E-06  2.5649E-07  2.7647E-05
      1167  7.7614E-05 -2.3249E-05 -2.3556E-05  4.8904E-07 -1.5717E-08  3.3217E-05
      1168  5.0246E-05 -1.5446E-05 -1.5813E-05  1.7410E-06  4.9961E-08  1.8348E-05
      1169  2.5899E-05 -7.7691E-06 -8.0649E-06  1.3713E-07 -8.5247E-08  1.9380E-05
      1170  1.0126E-05 -3.3157E-06 -3.6906E-06  4.6992E-07 -1.6523E-07  6.7545E-06
      1171  4.8531E-06 -1.3120E-06 -2.1258E-06 -1.0260E-07 -1.7363E-07  7.5970E-06
      1201  1.0225E-03 -1.5984E-04 -2.1660E-04 -2.9387E-04  9.1546E-05  2.1328E-04
      1202  1.0225E-03 -1.5984E-04 -2.1660E-04 -2.9387E-04  9.1546E-05  2.1328E-04
      1203  9.0945E-04 -2.2415E-04 -2.4635E-04 -9.4404E-05  3.2404E-05  1.0459E-04
      1204  9.3927E-04 -2.8837E-04 -2.7924E-04  1.2401E-05 -2.2041E-06  3.4890E-05
      1205  8.0706E-04 -2.4330E-04 -2.4209E-04  5.0351E-06  9.4541E-07  5.7079E-05
      1206  7.9511E-04 -2.3937E-04 -2.3979E-04  6.2361E-06  2.6605E-07  5.7049E-05
      1207  6.6781E-04 -2.0051E-04 -2.0058E-04  2.5335E-06  3.8805E-07  6.5208E-05
      1208  6.4170E-04 -1.9373E-04 -1.9449E-04  5.8507E-06 -5.8150E-07  5.4292E-05
      1209  5.2943E-04 -1.5909E-04 -1.5935E-04  2.3051E-06  2.9597E-08  6.2125E-05
      1210  4.9456E-04 -1.4952E-04 -1.5044E-04  5.4870E-06 -4.8955E-07  5.1142E-05
      1211  3.9849E-04 -1.1980E-04 -1.2013E-04  2.1470E-06  6.9705E-09  5.7838E-05
      1212  3.5784E-04 -1.0844E-04 -1.0936E-04  4.9819E-06 -5.1038E-07  4.6412E-05
      1213  2.7893E-04 -8.3918E-05 -8.4286E-05  1.9144E-06 -3.8114E-08  5.1626E-05
      1214  2.3618E-04 -7.1830E-05 -7.2749E-05  4.2867E-06 -4.9707E-07  3.9918E-05
      1215  1.7516E-04 -5.2760E-05 -5.3172E-05  1.6039E-06 -8.1567E-08  4.3318E-05
      1216  1.3459E-04 -4.1201E-05 -4.2102E-05  3.3918E-06 -4.6922E-07  3.1549E-05
      1217  9.1857E-05 -2.7737E-05 -2.8192E-05  1.2147E-06 -1.2909E-07  3.2800E-05
      1218  5.8333E-05 -1.8134E-05 -1.8990E-05  2.2916E-06 -4.2678E-07  2.1261E-05
      1219  3.4008E-05 -1.0360E-05 -1.0796E-05  6.7575E-07 -1.7063E-07  1.9850E-05
      1220  1.3127E-05 -4.3618E-06 -5.1011E-06  7.7587E-07 -3.5301E-07  8.3247E-06
      1221  7.6112E-06 -2.3286E-06 -3.1175E-06  1.9022E-07 -2.3343E-07  7.8396E-06
      2001  5.7835E-04 -1.1925E-04 -9.4887E-05  2.8088E-04 -5.1614E-05 -4.6401E-05
      2002  3.8514E-04 -9.6977E-05 -8.8617E-05  6.8329E-05 -4.4482E-05  4.6489E-05
      2003  4.1854E-04 -1.2534E-04 -1.2251E-04 -3.0845E-05 -2.7426E-05  9.5382E-05
      2004  3.6945E-04 -1.0709E-04 -1.0942E-04 -6.1121E-06 -4.5408E-06  1.1222E-04
      2005  3.7445E-04 -1.1018E-04 -1.1389E-04 -4.8782E-06 -2.7071E-06  1.1757E-04
      2006  3.0608E-04 -9.1323E-05 -9.2196E-05 -4.0672E-06  1.1571E-06  1.1176E-04
      2007  3.0299E-04 -9.0103E-05 -9.0591E-05 -5.0392E-06  7.2214E-07  1.1502E-04
      2008  2.4490E-04 -7.3083E-05 -7.3281E-05 -3.6578E-06  1.7958E-06  1.0806E-04
      2009  2.3610E-04 -7.0066E-05 -7.0469E-05 -4.4424E-06  1.0456E-06  1.0970E-04
      2010  1.8666E-04 -5.5633E-05 -5.5854E-05 -3.3775E-06  1.7688E-06  1.0126E-04
      2011  1.7346E-04 -5.1320E-05 -5.1737E-05 -3.9649E-06  1.0536E-06  1.0124E-04
      2012  1.3304E-04 -3.9577E-05 -3.9829E-05 -3.0317E-06  1.6711E-06  9.1290E-05
      2013  1.1724E-04 -3.4514E-05 -3.4980E-05 -3.3390E-06  1.0002E-06  8.9274E-05
      2014  8.5911E-05 -2.5475E-05 -2.5772E-05 -2.5666E-06  1.5057E-06  7.7766E-05
      2015  6.9660E-05 -2.0324E-05 -2.0839E-05 -2.5461E-06  9.1103E-07  7.3492E-05
      2016  4.7300E-05 -1.3941E-05 -1.4283E-05 -1.9764E-06  1.2774E-06  6.0464E-05
      2017  3.3097E-05 -9.4676E-06 -1.0018E-05 -1.5778E-06  7.8766E-07  5.3697E-05
      2018  1.9355E-05 -5.6344E-06 -5.9756E-06 -1.2403E-06  1.0310E-06  3.9212E-05
      2019  9.9701E-06 -2.7061E-06 -3.1685E-06 -4.5950E-07  6.3074E-07  2.9586E-05
      2020  4.0572E-06 -1.1864E-06 -1.7960E-06 -3.2006E-07  6.5735E-07  1.4378E-05
      2021  1.7901E-06 -1.5142E-07 -1.4406E-06  4.4063E-07  7.8271E-07  1.1860E-05
      2051  8.2863E-04 -1.6103E-04 -1.9910E-04  8.1292E-05  3.1366E-06  1.5759E-04
      2052  6.1930E-04 -1.5147E-04 -1.6530E-04  7.6024E-05 -2.9149E-05  8.3708E-05
      2053  5.9570E-04 -1.7576E-04 -1.7509E-04 -2.0207E-05 -1.1566E-05  8.1871E-05
      2054  5.6720E-04 -1.6788E-04 -1.6862E-04 -6.9831E-06  6.9213E-07  8.2819E-05
      2055  5.0881E-04 -1.5140E-04 -1.5396E-04 -5.1451E-06 -4.6762E-07  8.6414E-05
      2056  4.6978E-04 -1.4128E-04 -1.4037E-04 -6.1319E-06  8.0046E-07  8.4748E-05
      2057  4.1092E-04 -1.2334E-04 -1.2334E-04 -5.6513E-06  1.6405E-07  8.5910E-05
      2058  3.7478E-04 -1.1289E-04 -1.1155E-04 -5.7115E-06  1.1265E-06  8.1818E-05
      2059  3.1874E-04 -9.5641E-05 -9.5711E-05 -5.2079E-06  2.4772E-07  8.1863E-05
      2060  2.8457E-04 -8.5809E-05 -8.4589E-05 -5.3569E-06  1.0709E-06  7.6761E-05
      2061  2.3279E-04 -6.9851E-05 -6.9975E-05 -4.7495E-06  2.9156E-07  7.5668E-05
      2062  2.0169E-04 -6.0906E-05 -5.9858E-05 -4.8518E-06  1.0115E-06  6.9322E-05
      2063  1.5594E-04 -4.6786E-05 -4.6979E-05 -4.1242E-06  3.3697E-07  6.6882E-05
      2064  1.2904E-04 -3.9058E-05 -3.8243E-05 -4.1636E-06  9.0982E-07  5.9205E-05
      2065  9.1268E-05 -2.7376E-05 -2.7643E-05 -3.3118E-06  3.7882E-07  5.5271E-05
      2066  6.9817E-05 -2.1220E-05 -2.0691E-05 -3.2766E-06  7.6970E-07  4.6237E-05
      2067  4.2062E-05 -1.2609E-05 -1.2946E-05 -2.3047E-06  4.2427E-07  4.0682E-05
      2068  2.7357E-05 -8.4124E-06 -8.1910E-06 -2.2039E-06  6.1051E-07  3.0289E-05
      2069  1.1894E-05 -3.5522E-06 -3.9310E-06 -1.0815E-06  4.4977E-07  2.2812E-05
      2070  5.0872E-06 -1.6297E-06 -2.0718E-06 -7.9997E-07  2.8889E-07  1.0974E-05
      2071  2.0397E-06 -3.8650E-07 -1.4276E-06 -1.2698E-07  5.5929E-07  1.1201E-05
      2101  7.8077E-04 -1.3610E-04 -1.5032E-04  3.0826E-05  2.7138E-05  1.5553E-04
      2102  6.4023E-04 -1.4395E-04 -1.6444E-04  1.2940E-05  1.8807E-05  1.4086E-04
      2103  6.3063E-04 -1.8429E-04 -1.8566E-04 -1.0908E-05  6.3677E-06  9.6538E-05
      2104  5.9315E-04 -1.7581E-04 -1.7844E-04 -4.4323E-06  1.0325E-06  7.7714E-05
      2105  5.3516E-04 -1.5871E-04 -1.6205E-04 -6.3939E-06  3.7979E-07  8.6142E-05
      2106  4.9131E-04 -1.4753E-04 -1.4734E-04 -4.9991E-06 -1.0164E-06  8.3240E-05
      2107  4.3414E-04 -1.2968E-04 -1.3100E-04 -6.0906E-06 -1.1302E-07  8.6244E-05
      2108  3.9296E-04 -1.1808E-04 -1.1814E-04 -4.8667E-06 -9.9381E-07  7.9848E-05
      2109  3.3822E-04 -1.0087E-04 -1.0230E-04 -5.7836E-06 -2.2627E-07  8.2026E-05
      2110  2.9929E-04 -9.0001E-05 -9.0064E-05 -4.5838E-06 -9.9237E-07  7.4799E-05
      2111  2.4852E-04 -7.4011E-05 -7.5382E-05 -5.3021E-06 -2.3215E-07  7.5742E-05
      2112  2.1303E-04 -6.4116E-05 -6.4229E-05 -4.1479E-06 -9.1394E-07  6.7361E-05
      2113  1.6793E-04 -4.9895E-05 -5.1186E-05 -4.6384E-06 -2.2851E-07  6.6843E-05
      2114  1.3718E-04 -4.1347E-05 -4.1518E-05 -3.5559E-06 -8.0523E-07  5.7297E-05
      2115  9.9619E-05 -2.9484E-05 -3.0654E-05 -3.7701E-06 -2.1934E-07  5.5102E-05
      2116  7.5025E-05 -2.2677E-05 -2.2913E-05 -2.7928E-06 -6.6473E-07  4.4434E-05
      2117  4.6969E-05 -1.3794E-05 -1.4796E-05 -2.6876E-06 -2.0711E-07  4.0382E-05
      2118  2.9999E-05 -9.1524E-06 -9.4110E-06 -1.8608E-06 -4.6516E-07  2.8691E-05
      2119  1.3575E-05 -3.9251E-06 -4.6293E-06 -1.4225E-06 -1.7535E-07  2.2340E-05
      2120  5.7307E-06 -1.8322E-06 -2.4801E-06 -6.9455E-07 -3.2741E-07  9.9106E-06
      2121  2.0439E-06 -3.0465E-07 -1.7434E-06 -4.7161E-07 -2.5960E-07  9.2165E-06
      2151  8.5391E-04 -1.7436E-04 -1.9921E-04 -5.8678E-05  1.7751E-05  1.0006E-04
      2152  6.5415E-04 -1.6665E-04 -1.7141E-04  1.2589E-05  1.7629E-05  5.6696E-05
      2153  6.4604E-04 -1.9003E-04 -1.8981E-04 -1.2149E-05  1.8799E-05  7.2269E-05
      2154  6.0778E-04 -1.7910E-04 -1.8258E-04 -5.9149E-07 -2.7771E-06  7.7318E-05
      2155  5.4482E-04 -1.6213E-04 -1.6470E-04 -2.9969E-07  6.2485E-07  8.4887E-05
      2156  5.0221E-04 -1.5111E-04 -1.4960E-04 -5.8436E-07  1.1138E-06  8.5489E-05
      2157  4.3992E-04 -1.3200E-04 -1.3195E-04 -5.7480E-07 -1.6351E-07  8.5314E-05
      2158  4.0079E-04 -1.2053E-04 -1.1940E-04 -9.4961E-07  6.0481E-07  8.2085E-05
      2159  3.4137E-04 -1.0239E-04 -1.0252E-04 -6.6903E-07 -2.6455E-07  8.1322E-05
      2160  3.0436E-04 -9.1597E-05 -9.0564E-05 -8.3087E-07  5.9136E-07  7.7043E-05
      2161  2.4943E-04 -7.4813E-05 -7.4981E-05 -6.2568E-07 -3.1764E-07  7.5205E-05
      2162  2.1573E-04 -6.4983E-05 -6.4101E-05 -7.2607E-07  4.9664E-07  6.9547E-05
      2163  1.6718E-04 -5.0138E-05 -5.0353E-05 -5.7638E-07 -3.7029E-07  6.6520E-05
      2164  1.3803E-04 -4.1637E-05 -4.0952E-05 -5.9069E-07  3.7379E-07  5.9371E-05
      2165  9.7905E-05 -2.9359E-05 -2.9622E-05 -5.0513E-07 -4.2225E-07  5.5035E-05
      2166  7.4656E-05 -2.2576E-05 -2.2138E-05 -4.1906E-07  2.2301E-07  4.6330E-05
      2167  4.5115E-05 -1.3527E-05 -1.3838E-05 -4.1740E-07 -4.7390E-07  4.0610E-05
