 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 19
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
   ---   ----------    -------------- -------------
    1   0.513275E+09   0.226556E+05   0.360575E+04
    2   0.513275E+09   0.226556E+05   0.360575E+04
    3   0.181452E+11   0.134704E+06   0.214388E+05


 Mode No.     1

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
      3105 -1.2532E-13  4.3753E-14  1.5704E-13  1.8076E-03 -2.7761E-14 -9.6750E-04
      3106 -1.8065E-13  5.0411E-14  1.7630E-13  1.6666E-03  3.5849E-14 -8.9202E-04
      3107 -1.0935E-13  6.9712E-15  1.3986E-13  1.4241E-03 -2.1138E-14 -7.6222E-04
      3108 -3.8048E-14 -3.6468E-14  1.0342E-13  1.1816E-03 -7.8125E-14 -6.3243E-04
      3109 -5.5809E-17  1.3748E-14  4.2261E-14  8.6872E-04 -2.0159E-14 -4.6497E-04
      3110  3.7937E-14  6.3964E-14 -1.8894E-14  5.5586E-04  3.7807E-14 -2.9751E-04
      3111  1.4527E-13  2.3179E-15 -4.9306E-15  2.2979E-04  2.2170E-14 -1.2299E-04
      3112  2.5260E-13 -5.9328E-14  9.0323E-15 -9.6274E-05  6.5338E-15  5.1529E-05
      3113  3.3806E-13 -4.8629E-14 -4.3572E-15 -3.6647E-04  3.9085E-14  1.9615E-04
      3114  4.2352E-13 -3.7930E-14 -1.7747E-14 -6.3667E-04  7.1637E-14  3.4077E-04
      3115  4.0516E-13 -4.3342E-14  3.8799E-14 -7.8444E-04 -5.3782E-14  4.1986E-04
      3116  3.8680E-13 -4.8754E-14  9.5345E-14 -9.3220E-04 -1.7920E-13  4.9895E-04
      3117  2.9802E-13 -1.3201E-13  7.7315E-14 -9.0570E-04 -1.4471E-13  4.8476E-04
      3118  2.0924E-13 -2.1526E-13  5.9285E-14 -8.7920E-04 -1.1021E-13  4.7058E-04
      3119  1.6514E-13 -1.4842E-13  1.4108E-13 -6.4853E-04 -5.7418E-14  3.4712E-04
      3120  1.2105E-13 -8.1579E-14  2.2288E-13 -4.1787E-04 -4.6264E-15  2.2366E-04
      3121  1.2105E-13 -8.1579E-14  2.2288E-13 -4.1787E-04 -4.6264E-15  2.2366E-04
      3151 -3.4098E-03  8.1372E-04  7.7781E-04  2.0050E-03 -4.0512E-05 -1.0732E-03
      3153 -2.4322E-03  6.1903E-04  5.9632E-04  1.9768E-03 -1.8599E-05 -1.0581E-03
      3155 -4.2801E-04  1.2637E-04  1.1578E-04  1.8076E-03  2.6073E-06 -9.6750E-04
      3157  1.3971E-03 -4.0654E-04 -4.2591E-04  1.4241E-03  2.5040E-06 -7.6222E-04
      3159  2.6844E-03 -7.8666E-04 -8.1550E-04  8.6872E-04  3.3008E-06 -4.6497E-04
      3161  3.2976E-03 -9.6979E-04 -9.9956E-04  2.2979E-04  3.3775E-06 -1.2299E-04
      3163  3.2065E-03 -9.4583E-04 -9.7051E-04 -3.6647E-04  2.7616E-06  1.9615E-04
      3165  2.5351E-03 -7.5173E-04 -7.6519E-04 -7.8444E-04  1.4387E-06  4.1986E-04
      3167  1.5511E-03 -4.6756E-04 -4.6431E-04 -9.0570E-04 -5.3430E-07  4.8476E-04
      3169  6.3310E-04 -2.0520E-04 -1.8293E-04 -6.4853E-04 -3.0025E-06  3.4712E-04
      3171  2.4326E-04 -9.4806E-05 -6.3285E-05 -4.1787E-04 -4.3219E-06  2.2366E-04
      3201 -3.4098E-03  8.1372E-04  7.7781E-04  2.0050E-03 -4.0512E-05 -1.0732E-03
      3202 -3.4098E-03  8.1372E-04  7.7781E-04  2.0050E-03 -4.0512E-05 -1.0732E-03
      3203 -2.4322E-03  6.1903E-04  5.9632E-04  1.9768E-03 -1.8599E-05 -1.0581E-03
      3204 -1.4545E-03  4.2435E-04  4.1482E-04  1.9487E-03  3.3136E-06 -1.0430E-03
      3205 -4.2801E-04  1.2637E-04  1.1578E-04  1.8076E-03  2.6073E-06 -9.6750E-04
      3206  5.9845E-04 -1.7162E-04 -1.8326E-04  1.6666E-03  1.9010E-06 -8.9202E-04
      3207  1.3971E-03 -4.0654E-04 -4.2591E-04  1.4241E-03  2.5040E-06 -7.6222E-04
      3208  2.1958E-03 -6.4147E-04 -6.6855E-04  1.1816E-03  3.1070E-06 -6.3243E-04
      3209  2.6844E-03 -7.8666E-04 -8.1550E-04  8.6872E-04  3.3008E-06 -4.6497E-04
      3210  3.1731E-03 -9.3185E-04 -9.6244E-04  5.5586E-04  3.4945E-06 -2.9751E-04
      3211  3.2976E-03 -9.6979E-04 -9.9956E-04  2.2979E-04  3.3775E-06 -1.2299E-04
      3212  3.4221E-03 -1.0077E-03 -1.0367E-03 -9.6274E-05  3.2604E-06  5.1529E-05
      3213  3.2065E-03 -9.4583E-04 -9.7051E-04 -3.6647E-04  2.7616E-06  1.9615E-04
      3214  2.9909E-03 -8.8394E-04 -9.0434E-04 -6.3667E-04  2.2629E-06  3.4077E-04
      3215  2.5351E-03 -7.5173E-04 -7.6519E-04 -7.8444E-04  1.4387E-06  4.1986E-04
      3216  2.0792E-03 -6.1953E-04 -6.2604E-04 -9.3220E-04  6.1446E-07  4.9895E-04
      3217  1.5511E-03 -4.6756E-04 -4.6431E-04 -9.0570E-04 -5.3430E-07  4.8476E-04
      3218  1.0229E-03 -3.1560E-04 -3.0257E-04 -8.7920E-04 -1.6830E-06  4.7058E-04
      3219  6.3310E-04 -2.0520E-04 -1.8293E-04 -6.4853E-04 -3.0025E-06  3.4712E-04
      3220  2.4326E-04 -9.4806E-05 -6.3285E-05 -4.1787E-04 -4.3219E-06  2.2366E-04
      3221  2.4326E-04 -9.4806E-05 -6.3285E-05 -4.1787E-04 -4.3219E-06  2.2366E-04
      4001  5.2349E-03 -1.2300E-03 -1.2133E-03  2.0938E-03  1.1620E-04 -1.2391E-03
      4003  3.7339E-03 -9.3820E-04 -9.2764E-04  2.0117E-03  5.3349E-05 -1.1232E-03
      4005  6.5709E-04 -1.8834E-04 -1.8342E-04  1.7857E-03 -7.4786E-06 -9.2646E-04
      4007 -2.1449E-03  6.3450E-04  6.4350E-04  1.4029E-03 -7.1823E-06 -7.2259E-04
      4009 -4.1212E-03  1.2231E-03  1.2365E-03  8.5585E-04 -9.4677E-06 -4.4093E-04
      4011 -5.0626E-03  1.5048E-03  1.5186E-03  2.2661E-04 -9.6878E-06 -1.1705E-04
      4013 -4.9227E-03  1.4653E-03  1.4767E-03 -3.6050E-04 -7.9213E-06  1.8498E-04
      4015 -3.8920E-03  1.1613E-03  1.1675E-03 -7.7197E-04 -4.1266E-06  3.9655E-04
      4017 -2.3813E-03  7.1607E-04  7.1456E-04 -8.9118E-04  1.5325E-06  4.5762E-04
      4019 -9.7196E-04  3.0311E-04  2.9276E-04 -6.3865E-04  8.6121E-06  3.2866E-04
      4021 -3.7347E-04  1.2868E-04  1.1403E-04 -4.1235E-04  1.2397E-05  2.1335E-04
      4101  1.8251E-03 -4.1631E-04 -4.3553E-04  2.0050E-03  7.5690E-05 -1.0732E-03
      4103  1.3018E-03 -3.1917E-04 -3.3133E-04  1.9768E-03  3.4749E-05 -1.0581E-03
      4105  2.2908E-04 -6.1970E-05 -6.7635E-05  1.8076E-03 -4.8713E-06 -9.6750E-04
      4107 -7.4778E-04  2.2796E-04  2.1760E-04  1.4241E-03 -4.6783E-06 -7.6222E-04
      4109 -1.4368E-03  4.3648E-04  4.2105E-04  8.6872E-04 -6.1670E-06 -4.6497E-04
      4111 -1.7650E-03  5.3500E-04  5.1906E-04  2.2979E-04 -6.3103E-06 -1.2299E-04
      4113 -1.7162E-03  5.1945E-04  5.0624E-04 -3.6647E-04 -5.1597E-06  1.9615E-04
      4115 -1.3569E-03  4.0956E-04  4.0235E-04 -7.8444E-04 -2.6879E-06  4.1986E-04
      4117 -8.3020E-04  2.4851E-04  2.5026E-04 -9.0570E-04  9.9825E-07  4.8476E-04
      4119 -3.3886E-04  9.7909E-05  1.0983E-04 -6.4853E-04  5.6096E-06  3.4712E-04
      4121 -1.3020E-04  3.3873E-05  5.0743E-05 -4.1787E-04  8.0748E-06  2.2366E-04
      4201 -1.5848E-03  3.9741E-04  3.4228E-04  1.9162E-03  3.5178E-05 -9.0722E-04
      4203 -1.1304E-03  2.9987E-04  2.6499E-04  1.9420E-03  1.6150E-05 -9.9291E-04
      4205 -1.9892E-04  6.4396E-05  4.8146E-05  1.8296E-03 -2.2640E-06 -1.0085E-03
      4207  6.4933E-04 -1.7858E-04 -2.0831E-04  1.4453E-03 -2.1743E-06 -8.0186E-04
      4209  1.2476E-03 -3.5018E-04 -3.9445E-04  8.8159E-04 -2.8662E-06 -4.8901E-04
      4211  1.5326E-03 -4.3479E-04 -4.8049E-04  2.3297E-04 -2.9328E-06 -1.2894E-04
      4213  1.4903E-03 -4.2638E-04 -4.6426E-04 -3.7245E-04 -2.3981E-06  2.0732E-04
      4215  1.1782E-03 -3.4218E-04 -3.6284E-04 -7.9691E-04 -1.2493E-06  4.4316E-04
      4217  7.2089E-04 -2.1905E-04 -2.1405E-04 -9.2023E-04  4.6395E-07  5.1190E-04
      4219  2.9425E-04 -1.0729E-04 -7.3097E-05 -6.5841E-04  2.6072E-06  3.6557E-04
      4221  1.1306E-04 -6.0933E-05 -1.2542E-05 -4.2338E-04  3.7529E-06  2.3396E-04
      5001  5.2349E-03 -1.2300E-03 -1.2133E-03  2.0938E-03  1.1620E-04 -1.2391E-03
      5002  5.2349E-03 -1.2300E-03 -1.2133E-03  2.0938E-03  1.1620E-04 -1.2391E-03
      5003  3.7339E-03 -9.3820E-04 -9.2764E-04  2.0117E-03  5.3349E-05 -1.1232E-03
      5004  2.2329E-03 -6.4637E-04 -6.4195E-04  1.9296E-03 -9.5046E-06 -1.0074E-03
      5005  6.5709E-04 -1.8834E-04 -1.8342E-04  1.7857E-03 -7.4786E-06 -9.2646E-04
      5006 -9.1876E-04  2.6970E-04  2.7512E-04  1.6417E-03 -5.4526E-06 -8.4555E-04
      5007 -2.1449E-03  6.3450E-04  6.4350E-04  1.4029E-03 -7.1823E-06 -7.2259E-04
      5008 -3.3710E-03  9.9930E-04  1.0119E-03  1.1640E-03 -8.9120E-06 -5.9963E-04
      5009 -4.1212E-03  1.2231E-03  1.2365E-03  8.5585E-04 -9.4677E-06 -4.4093E-04
      5010 -4.8715E-03  1.4470E-03  1.4612E-03  5.4767E-04 -1.0023E-05 -2.8223E-04
      5011 -5.0626E-03  1.5048E-03  1.5186E-03  2.2661E-04 -9.6878E-06 -1.1705E-04
      5012 -5.2537E-03  1.5626E-03  1.5760E-03 -9.4456E-05 -9.3520E-06  4.8133E-05
      5013 -4.9227E-03  1.4653E-03  1.4767E-03 -3.6050E-04 -7.9213E-06  1.8498E-04
      5014 -4.5918E-03  1.3680E-03  1.3775E-03 -6.2653E-04 -6.4907E-06  3.2183E-04
      5015 -3.8920E-03  1.1613E-03  1.1675E-03 -7.7197E-04 -4.1266E-06  3.9655E-04
      5016 -3.1921E-03  9.5461E-04  9.5763E-04 -9.1740E-04 -1.7625E-06  4.7128E-04
      5017 -2.3813E-03  7.1607E-04  7.1456E-04 -8.9118E-04  1.5325E-06  4.5762E-04
      5018 -1.5705E-03  4.7754E-04  4.7149E-04 -8.6495E-04  4.8276E-06  4.4397E-04
      5019 -9.7196E-04  3.0311E-04  2.9276E-04 -6.3865E-04  8.6121E-06  3.2866E-04
      5020 -3.7347E-04  1.2868E-04  1.1403E-04 -4.1235E-04  1.2397E-05  2.1335E-04
      5021 -3.7347E-04  1.2868E-04  1.1403E-04 -4.1235E-04  1.2397E-05  2.1335E-04
      5051  5.2349E-03 -1.2300E-03 -1.2133E-03  2.0938E-03  1.1620E-04 -1.2391E-03
      5053  3.7339E-03 -9.3820E-04 -9.2764E-04  2.0117E-03  5.3349E-05 -1.1232E-03
      5055  6.5709E-04 -1.8834E-04 -1.8342E-04  1.7857E-03 -7.4786E-06 -9.2646E-04
      5057 -2.1449E-03  6.3450E-04  6.4350E-04  1.4029E-03 -7.1823E-06 -7.2259E-04
      5059 -4.1212E-03  1.2231E-03  1.2365E-03  8.5585E-04 -9.4677E-06 -4.4093E-04
      5061 -5.0626E-03  1.5048E-03  1.5186E-03  2.2661E-04 -9.6878E-06 -1.1705E-04
      5063 -4.9227E-03  1.4653E-03  1.4767E-03 -3.6050E-04 -7.9213E-06  1.8498E-04
      5065 -3.8920E-03  1.1613E-03  1.1675E-03 -7.7197E-04 -4.1266E-06  3.9655E-04
      5067 -2.3813E-03  7.1607E-04  7.1456E-04 -8.9118E-04  1.5325E-06  4.5762E-04
      5069 -9.7196E-04  3.0311E-04  2.9276E-04 -6.3865E-04  8.6121E-06  3.2866E-04
      5071 -3.7347E-04  1.2868E-04  1.1403E-04 -4.1235E-04  1.2397E-05  2.1335E-04
      5101  1.8251E-03 -4.1631E-04 -4.3553E-04  2.0050E-03  7.5690E-05 -1.0732E-03
      5102  1.8251E-03 -4.1631E-04 -4.3553E-04  2.0050E-03  7.5690E-05 -1.0732E-03
      5103  1.3018E-03 -3.1917E-04 -3.3133E-04  1.9768E-03  3.4749E-05 -1.0581E-03
      5104  7.7848E-04 -2.2203E-04 -2.2712E-04  1.9487E-03 -6.1910E-06 -1.0430E-03
      5105  2.2908E-04 -6.1970E-05 -6.7635E-05  1.8076E-03 -4.8713E-06 -9.6750E-04
      5106 -3.2031E-04  9.8089E-05  9.1854E-05  1.6666E-03 -3.5516E-06 -8.9202E-04
      5107 -7.4778E-04  2.2796E-04  2.1760E-04  1.4241E-03 -4.6783E-06 -7.6222E-04
      5108 -1.1752E-03  3.5783E-04  3.4334E-04  1.1816E-03 -5.8050E-06 -6.3243E-04
      5109 -1.4368E-03  4.3648E-04  4.2105E-04  8.6872E-04 -6.1670E-06 -4.6497E-04
      5110 -1.6984E-03  5.1513E-04  4.9876E-04  5.5586E-04 -6.5290E-06 -2.9751E-04
      5111 -1.7650E-03  5.3500E-04  5.1906E-04  2.2979E-04 -6.3103E-06 -1.2299E-04
      5112 -1.8316E-03  5.5486E-04  5.3937E-04 -9.6274E-05 -6.0916E-06  5.1529E-05
      5113 -1.7162E-03  5.1945E-04  5.0624E-04 -3.6647E-04 -5.1597E-06  1.9615E-04
      5114 -1.6008E-03  4.8403E-04  4.7311E-04 -6.3667E-04 -4.2278E-06  3.4077E-04
      5115 -1.3569E-03  4.0956E-04  4.0235E-04 -7.8444E-04 -2.6879E-06  4.1986E-04
      5116 -1.1129E-03  3.3508E-04  3.3159E-04 -9.3220E-04 -1.1480E-06  4.9895E-04
      5117 -8.3020E-04  2.4851E-04  2.5026E-04 -9.0570E-04  9.9825E-07  4.8476E-04
      5118 -5.4751E-04  1.6195E-04  1.6892E-04 -8.7920E-04  3.1445E-06  4.7058E-04
      5119 -3.3886E-04  9.7909E-05  1.0983E-04 -6.4853E-04  5.6096E-06  3.4712E-04
      5120 -1.3020E-04  3.3873E-05  5.0743E-05 -4.1787E-04  8.0748E-06  2.2366E-04
      5121 -1.3020E-04  3.3873E-05  5.0743E-05 -4.1787E-04  8.0748E-06  2.2366E-04
      5151 -1.5848E-03  3.9741E-04  3.4228E-04  1.9162E-03  3.5178E-05 -9.0722E-04
      5153 -1.1304E-03  2.9987E-04  2.6499E-04  1.9420E-03  1.6150E-05 -9.9291E-04
      5155 -1.9892E-04  6.4396E-05  4.8146E-05  1.8296E-03 -2.2640E-06 -1.0085E-03
      5157  6.4933E-04 -1.7858E-04 -2.0831E-04  1.4453E-03 -2.1743E-06 -8.0186E-04
      5159  1.2476E-03 -3.5018E-04 -3.9445E-04  8.8159E-04 -2.8662E-06 -4.8901E-04
      5161  1.5326E-03 -4.3479E-04 -4.8049E-04  2.3297E-04 -2.9328E-06 -1.2894E-04
      5163  1.4903E-03 -4.2638E-04 -4.6426E-04 -3.7245E-04 -2.3981E-06  2.0732E-04
      5165  1.1782E-03 -3.4218E-04 -3.6284E-04 -7.9691E-04 -1.2493E-06  4.4316E-04
      5167  7.2089E-04 -2.1905E-04 -2.1405E-04 -9.2023E-04  4.6395E-07  5.1190E-04
      5169  2.9425E-04 -1.0729E-04 -7.3097E-05 -6.5841E-04  2.6072E-06  3.6557E-04
      5171  1.1306E-04 -6.0933E-05 -1.2542E-05 -4.2338E-04  3.7529E-06  2.3396E-04
      5201 -1.5848E-03  3.9741E-04  3.4228E-04  1.9162E-03  3.5178E-05 -9.0722E-04
      5202 -1.5848E-03  3.9741E-04  3.4228E-04  1.9162E-03  3.5178E-05 -9.0722E-04
      5203 -1.1304E-03  2.9987E-04  2.6499E-04  1.9420E-03  1.6150E-05 -9.9291E-04
      5204 -6.7599E-04  2.0232E-04  1.8770E-04  1.9677E-03 -2.8774E-06 -1.0786E-03
      5205 -1.9892E-04  6.4396E-05  4.8146E-05  1.8296E-03 -2.2640E-06 -1.0085E-03
      5206  2.7814E-04 -7.3527E-05 -9.1409E-05  1.6915E-03 -1.6507E-06 -9.3849E-04
      5207  6.4933E-04 -1.7858E-04 -2.0831E-04  1.4453E-03 -2.1743E-06 -8.0186E-04
      5208  1.0205E-03 -2.8364E-04 -3.2521E-04  1.1991E-03 -2.6979E-06 -6.6523E-04
      5209  1.2476E-03 -3.5018E-04 -3.9445E-04  8.8159E-04 -2.8662E-06 -4.8901E-04
      5210  1.4748E-03 -4.1672E-04 -4.6368E-04  5.6404E-04 -3.0344E-06 -3.1280E-04
      5211  1.5326E-03 -4.3479E-04 -4.8049E-04  2.3297E-04 -2.9328E-06 -1.2894E-04
      5212  1.5905E-03 -4.5286E-04 -4.9730E-04 -9.8091E-05 -2.8312E-06  5.4925E-05
      5213  1.4903E-03 -4.2638E-04 -4.6426E-04 -3.7245E-04 -2.3981E-06  2.0732E-04
      5214  1.3901E-03 -3.9991E-04 -4.3123E-04 -6.4681E-04 -1.9649E-06  3.5971E-04
      5215  1.1782E-03 -3.4218E-04 -3.6284E-04 -7.9691E-04 -1.2493E-06  4.4316E-04
      5216  9.6636E-04 -2.8445E-04 -2.9445E-04 -9.4701E-04 -5.3356E-07  5.2661E-04
      5217  7.2089E-04 -2.1905E-04 -2.1405E-04 -9.2023E-04  4.6395E-07  5.1190E-04
      5218  4.7543E-04 -1.5365E-04 -1.3365E-04 -8.9344E-04  1.4615E-06  4.9718E-04
      5219  2.9425E-04 -1.0729E-04 -7.3097E-05 -6.5841E-04  2.6072E-06  3.6557E-04
      5220  1.1306E-04 -6.0933E-05 -1.2542E-05 -4.2338E-04  3.7529E-06  2.3396E-04
      5221  1.1306E-04 -6.0933E-05 -1.2542E-05 -4.2338E-04  3.7529E-06  2.3396E-04
 #### STRESS
     NODE     S11         S22         S33         S12         S23         S13        MISES
  -------+-----------+-----------+-----------+-----------+-----------+-----------+-------------
      1001  6.8265E+00  7.2740E-01  8.9705E-01  2.9480E+00 -5.4120E-02 -1.3957E+00  8.2534E+00
      1002  6.8265E+00  7.2740E-01  8.9705E-01  2.9480E+00 -5.4120E-02 -1.3957E+00  8.2534E+00
      1003  4.7832E+00  3.8240E-01  4.8972E-01  2.9876E+00 -2.4847E-02 -1.5276E+00  7.2585E+00
      1004  2.7399E+00  3.7409E-02  8.2388E-02  3.0273E+00  4.4267E-03 -1.6594E+00  6.5527E+00
      1005  8.1141E-01  1.2019E-03  5.1202E-02  2.8148E+00  3.4831E-03 -1.5516E+00  5.6222E+00
      1006 -1.1171E+00 -3.5005E-02  2.0017E-02  2.6023E+00  2.5395E-03 -1.4438E+00  5.2728E+00
      1007 -2.6035E+00 -5.6121E-02  3.5347E-02  2.2236E+00  3.3451E-03 -1.2336E+00  5.1116E+00
      1008 -4.0900E+00 -7.7237E-02  5.0678E-02  1.8448E+00  4.1507E-03 -1.0234E+00  5.4758E+00
      1009 -4.9997E+00 -8.3309E-02  5.2897E-02  1.3563E+00  4.4095E-03 -7.5233E-01  5.6635E+00
      1010 -5.9093E+00 -8.9381E-02  5.5116E-02  8.6775E-01  4.6684E-03 -4.8123E-01  6.1390E+00
      1011 -6.1403E+00 -8.6771E-02  5.3844E-02  3.5842E-01  4.5120E-03 -1.9836E-01  6.1660E+00
      1012 -6.3713E+00 -8.4161E-02  5.2573E-02 -1.5091E-01  4.3556E-03  8.4500E-02  6.3637E+00
      1013 -5.9692E+00 -7.1788E-02  4.4765E-02 -5.7300E-01  3.6893E-03  3.1895E-01  6.0639E+00
      1014 -5.5671E+00 -5.9415E-02  3.6958E-02 -9.9509E-01  3.0230E-03  5.5340E-01  5.8961E+00
      1015 -4.7173E+00 -3.9164E-02  2.4404E-02 -1.2260E+00  1.9219E-03  6.8179E-01  5.3000E+00
      1016 -3.8676E+00 -1.8914E-02  1.1850E-02 -1.4569E+00  8.2086E-04  8.1017E-01  4.8238E+00
      1017 -2.8823E+00  9.8624E-03 -5.5260E-03 -1.4157E+00 -7.1377E-04  7.8754E-01  4.0241E+00
      1018 -1.8970E+00  3.8639E-02 -2.2902E-02 -1.3745E+00 -2.2484E-03  7.6490E-01  3.3248E+00
      1019 -1.1681E+00  6.7387E-02 -3.7831E-02 -1.0129E+00 -4.0110E-03  5.6242E-01  2.3312E+00
      1020 -4.3923E-01  9.6134E-02 -5.2760E-02 -6.5136E-01 -5.7737E-03  3.5994E-01  1.3750E+00
      1021 -4.3923E-01  9.6134E-02 -5.2760E-02 -6.5136E-01 -5.7737E-03  3.5994E-01  1.3750E+00
      1051  6.8265E+00  7.2740E-01  8.9705E-01  2.9480E+00 -5.4120E-02 -1.3957E+00  8.2534E+00
      1053  4.7832E+00  3.8240E-01  4.8972E-01  2.9876E+00 -2.4847E-02 -1.5276E+00  7.2585E+00
      1055  8.1141E-01  1.2019E-03  5.1202E-02  2.8148E+00  3.4831E-03 -1.5516E+00  5.6222E+00
      1057 -2.6035E+00 -5.6121E-02  3.5347E-02  2.2236E+00  3.3451E-03 -1.2336E+00  5.1116E+00
      1059 -4.9997E+00 -8.3309E-02  5.2897E-02  1.3563E+00  4.4095E-03 -7.5233E-01  5.6635E+00
      1061 -6.1403E+00 -8.6771E-02  5.3844E-02  3.5842E-01  4.5120E-03 -1.9836E-01  6.1660E+00
      1063 -5.9692E+00 -7.1788E-02  4.4765E-02 -5.7300E-01  3.6893E-03  3.1895E-01  6.0639E+00
      1065 -4.7173E+00 -3.9164E-02  2.4404E-02 -1.2260E+00  1.9219E-03  6.8179E-01  5.3000E+00
      1067 -2.8823E+00  9.8624E-03 -5.5260E-03 -1.4157E+00 -7.1377E-04  7.8754E-01  4.0241E+00
      1069 -1.1681E+00  6.7387E-02 -3.7831E-02 -1.0129E+00 -4.0110E-03  5.6242E-01  2.3312E+00
      1071 -4.3923E-01  9.6134E-02 -5.2760E-02 -6.5136E-01 -5.7737E-03  3.5994E-01  1.3750E+00
      1101 -7.8615E+00 -9.6495E-01 -9.0580E-01  3.0847E+00 -1.1645E-01 -1.6510E+00  9.2053E+00
      1102 -7.8615E+00 -9.6495E-01 -9.0580E-01  3.0847E+00 -1.1645E-01 -1.6510E+00  9.2053E+00
      1103 -5.5084E+00 -5.2088E-01 -4.8347E-01  3.0413E+00 -5.3461E-02 -1.6278E+00  7.7955E+00
      1104 -3.1553E+00 -7.6821E-02 -6.1140E-02  2.9979E+00  9.5246E-03 -1.6046E+00  6.6493E+00
      1105 -9.3444E-01 -3.8891E-02 -2.1459E-02  2.7810E+00  7.4943E-03 -1.4885E+00  5.5377E+00
      1106  1.2864E+00 -9.6067E-04  1.8222E-02  2.5640E+00  5.4641E-03 -1.3723E+00  5.1967E+00
      1107  2.9983E+00 -3.9826E-03  2.7906E-02  2.1909E+00  7.1974E-03 -1.1727E+00  5.2388E+00
      1108  4.7101E+00 -7.0046E-03  3.7591E-02  1.8178E+00  8.9307E-03 -9.7296E-01  5.8989E+00
      1109  5.7577E+00 -6.2312E-03  4.1255E-02  1.3365E+00  9.4876E-03 -7.1534E-01  6.3123E+00
      1110  6.8053E+00 -5.4577E-03  4.4919E-02  8.5516E-01  1.0045E-02 -4.5771E-01  6.9906E+00
      1111  7.0713E+00 -5.5521E-03  4.3471E-02  3.5352E-01  9.7081E-03 -1.8922E-01  7.0866E+00
      1112  7.3373E+00 -5.6464E-03  4.2024E-02 -1.4811E-01  9.3717E-03  7.9275E-02  7.3250E+00
      1113  6.8742E+00 -4.7573E-03  3.5877E-02 -5.6380E-01  7.9380E-03  3.0177E-01  6.9476E+00
      1114  6.4112E+00 -3.8682E-03  2.9730E-02 -9.7950E-01  6.5043E-03  5.2426E-01  6.6814E+00
      1115  5.4326E+00 -2.5816E-03  1.9580E-02 -1.2068E+00  4.1353E-03  6.4594E-01  5.9196E+00
      1116  4.4540E+00 -1.2949E-03  9.4303E-03 -1.4342E+00  1.7662E-03  7.6761E-01  5.2669E+00
      1117  3.3193E+00  1.8553E-04 -5.1794E-03 -1.3934E+00 -1.5358E-03  7.4579E-01  4.3044E+00
      1118  2.1846E+00  1.6660E-03 -1.9789E-02 -1.3526E+00 -4.8377E-03  7.2396E-01  3.4458E+00
      1119  1.3452E+00  1.3228E-03 -3.5360E-02 -9.9774E-01 -8.6302E-03  5.3402E-01  2.3872E+00
      1120  5.0583E-01  9.7959E-04 -5.0930E-02 -6.4287E-01 -1.2423E-02  3.4409E-01  1.3709E+00
      1121  5.0583E-01  9.7959E-04 -5.0930E-02 -6.4287E-01 -1.2423E-02  3.4409E-01  1.3709E+00
      1151 -2.2549E+01 -2.6573E+00 -2.7087E+00  3.2213E+00 -1.7877E-01 -1.9063E+00  2.0900E+01
      1153 -1.5800E+01 -1.4242E+00 -1.4567E+00  3.0949E+00 -8.2075E-02 -1.7280E+00  1.5618E+01
      1155 -2.6803E+00 -7.8983E-02 -9.4120E-02  2.7472E+00  1.1506E-02 -1.4253E+00  5.9551E+00
      1157  8.6001E+00  4.8156E-02  2.0465E-02  2.1583E+00  1.1050E-02 -1.1117E+00  9.5423E+00
      1159  1.6515E+01  7.0847E-02  2.9613E-02  1.3167E+00  1.4566E-02 -6.7835E-01  1.6664E+01
      1161  2.0283E+01  7.5667E-02  3.3098E-02  3.4863E-01  1.4904E-02 -1.8007E-01  2.0240E+01
      1163  1.9718E+01  6.2273E-02  2.6989E-02 -5.5461E-01  1.2187E-02  2.8458E-01  1.9703E+01
      1165  1.5582E+01  3.4001E-02  1.4757E-02 -1.1876E+00  6.3486E-03  6.1008E-01  1.5729E+01
      1167  9.5209E+00 -9.4913E-03 -4.8328E-03 -1.3710E+00 -2.3578E-03  7.0404E-01  9.8949E+00
      1169  3.8586E+00 -6.4741E-02 -3.2888E-02 -9.8254E-01 -1.3249E-02  5.0563E-01  4.3511E+00
      1171  1.4509E+00 -9.4175E-02 -4.9100E-02 -6.3438E-01 -1.9072E-02  3.2823E-01  1.9625E+00
      1201 -2.2549E+01 -2.6573E+00 -2.7087E+00  3.2213E+00 -1.7877E-01 -1.9063E+00  2.0900E+01
      1202 -2.2549E+01 -2.6573E+00 -2.7087E+00  3.2213E+00 -1.7877E-01 -1.9063E+00  2.0900E+01
      1203 -1.5800E+01 -1.4242E+00 -1.4567E+00  3.0949E+00 -8.2075E-02 -1.7280E+00  1.5618E+01
      1204 -9.0505E+00 -1.9105E-01 -2.0467E-01  2.9686E+00  1.4622E-02 -1.5498E+00  1.0584E+01
      1205 -2.6803E+00 -7.8983E-02 -9.4120E-02  2.7472E+00  1.1506E-02 -1.4253E+00  5.9551E+00
      1206  3.6899E+00  3.3084E-02  1.6427E-02  2.5257E+00  8.3886E-03 -1.3008E+00  6.1358E+00
      1207  8.6001E+00  4.8156E-02  2.0465E-02  2.1583E+00  1.1050E-02 -1.1117E+00  9.5423E+00
